feature,value,position,modification
event_length,0.004953,-1,0
event_mean,120.36,0,0
event_stdv,3.261,0,0
event_length,0.00963,0,0
event_mean,88.97793,1,0
event_stdv,2.240903,1,0
event_length,0.010918,1,0
event_mean,90.14,2,0
event_stdv,1.71,2,0
event_length,0.00266,2,0
event_mean,103.89105,-2,0
event_stdv,4.663579,-2,0
event_length,0.003368,-2,0
event_mean,116.21854,-1,0
event_stdv,2.477293,-1,0
event_length,0.006911,-1,0
event_mean,119.59,0,0
event_stdv,4.608,0,0
event_length,0.01062,0,0
event_mean,84.52,1,0
event_stdv,2.143,1,0
event_length,0.00631,1,0
event_mean,90.08,2,0
event_stdv,3.495,2,0
event_length,0.01195,2,0
event_mean,103.500336,-2,0
event_stdv,3.1936,-2,0
event_length,0.013418,-2,0
event_mean,116.54,-1,0
event_stdv,2.876,-1,0
event_length,0.00564,-1,0
event_mean,111.63,0,0
event_stdv,2.565,0,0
event_length,0.00299,0,0
event_mean,85.12,1,0
event_stdv,2.665,1,0
event_length,0.00996,1,0
event_mean,102.74,-2,0
event_stdv,3.617,-2,0
event_length,0.00498,-2,0
event_mean,116.61,-1,0
event_stdv,7.802,-1,0
event_length,0.00863,-1,0
event_mean,115.32,0,0
event_stdv,5.111,0,0
event_length,0.01029,0,0
event_mean,85.83083,1,0
event_stdv,2.085452,1,0
event_length,0.014902,1,0
event_mean,90.37,2,0
event_stdv,3.243,2,0
event_length,0.0093,2,0
event_mean,105.82387,-2,0
event_stdv,5.574943,-2,0
event_length,0.015092,-2,0
event_mean,117.44714,-1,0
event_stdv,2.654698,-1,0
event_length,0.00889,-1,0
event_mean,115.9,0,0
event_stdv,2.44,0,0
event_length,0.01129,0,0
event_mean,85.20803,1,0
event_stdv,2.280765,1,0
event_length,0.017154,1,0
event_mean,85.88,2,0
event_stdv,3.754,2,0
event_length,0.00432,2,0
event_mean,102.759094,-2,0
event_stdv,6.839455,-2,0
event_length,0.007849,-2,0
event_mean,118.43307,-1,0
event_stdv,2.45035,-1,0
event_length,0.008019,-1,0
event_mean,127.89333,0,0
event_stdv,3.867333,0,0
event_length,0.007193,0,0
event_mean,87.67158,1,0
event_stdv,4.177737,1,0
event_length,0.003368,1,0
event_mean,85.23,2,0
event_stdv,1.836,2,0
event_length,0.00631,2,0
event_mean,102.72,-2,0
event_stdv,4.311,-2,0
event_length,0.00266,-2,0
event_mean,115.50194,-1,0
event_stdv,4.123774,-1,0
event_length,0.003655,-1,0
event_mean,122.27,0,0
event_stdv,1.78,0,0
event_length,0.00266,0,0
event_mean,87.874435,1,0
event_stdv,2.311135,1,0
event_length,0.014073,1,0
event_mean,85.38,2,0
event_stdv,1.547727,2,0
event_length,0.006612,2,0
event_mean,101.022224,-2,0
event_stdv,3.874519,-2,0
event_length,0.003061,-2,0
event_mean,116.87431,-1,0
event_stdv,4.674451,-1,0
event_length,0.00451,-1,0
event_mean,116.23572,0,0
event_stdv,4.894429,0,0
event_length,0.003556,0,0
event_mean,87.74742,1,0
event_stdv,1.567516,1,0
event_length,0.005793,1,0
event_mean,84.850296,2,0
event_stdv,1.864176,2,0
event_length,0.004435,2,0
event_mean,117.07,-2,0
event_stdv,4.906,-2,0
event_length,0.01959,-2,0
event_mean,114.51,-1,0
event_stdv,0.986,-1,0
event_length,0.00266,-1,0
event_mean,114.8,0,0
event_stdv,7.778,0,0
event_length,0.01295,0,0
event_mean,88.6472,1,0
event_stdv,3.74626,1,0
event_length,0.008778,1,0
event_mean,85.134285,2,0
event_stdv,1.683429,2,0
event_length,0.00474,2,0
event_mean,119.8,-2,0
event_stdv,6.587,-2,0
event_length,0.00498,-2,0
event_mean,115.89235,-1,0
event_stdv,5.11451,-1,0
event_length,0.00964,-1,0
event_mean,119.201,0,0
event_stdv,9.3577,0,0
event_length,0.009628,0,0
event_mean,90.06,1,0
event_stdv,2.742,1,0
event_length,0.00432,1,0
event_mean,85.1,2,0
event_stdv,1.374,2,0
event_length,0.00266,2,0
event_mean,89.43,-2,0
event_stdv,4.234,-2,0
event_length,0.00332,-2,0
event_mean,117.03,-1,0
event_stdv,6.301,-1,0
event_length,0.01328,-1,0
event_mean,122.614624,0,0
event_stdv,5.355134,0,0
event_length,0.00762,0,0
event_mean,89.37,1,0
event_stdv,2.095,1,0
event_length,0.00863,1,0
event_mean,84.417336,2,0
event_stdv,1.254467,2,0
event_length,0.003408,2,0
event_mean,119.5,-2,0
event_stdv,6.753,-2,0
event_length,0.00498,-2,0
event_mean,115.418434,-1,0
event_stdv,7.015474,-1,0
event_length,0.01428,-1,0
event_mean,115.89,0,0
event_stdv,4.016,0,0
event_length,0.00332,0,0
event_mean,93.01,1,0
event_stdv,7.064,1,0
event_length,0.01096,1,0
event_mean,85.64,2,0
event_stdv,0.726,2,0
event_length,0.00232,2,0
event_mean,99.9,-2,0
event_stdv,3.851,-2,0
event_length,0.00398,-2,0
event_mean,113.31,-1,0
event_stdv,7.056,-1,0
event_length,0.00498,-1,0
event_mean,116.77,0,0
event_stdv,8.094,0,0
event_length,0.01826,0,0
event_mean,90.86,1,0
event_stdv,2.816,1,0
event_length,0.0156,1,0
event_mean,84.16,2,0
event_stdv,1.999,2,0
event_length,0.00398,2,0
event_mean,98.77,-2,0
event_stdv,3.26,-2,0
event_length,0.00365,-2,0
event_mean,113.2644,-1,0
event_stdv,4.08612,-1,0
event_length,0.004157,-1,0
event_mean,115.6,0,0
event_stdv,6.252,0,0
event_length,0.02291,0,0
event_mean,88.98,1,0
event_stdv,2.813,1,0
event_length,0.00564,1,0
event_mean,84.28,2,0
event_stdv,1.691143,2,0
event_length,0.004126,2,0
event_mean,103.59,-2,0
event_stdv,4.7,-2,0
event_length,0.00398,-2,0
event_mean,122.64733,-1,0
event_stdv,3.9994,-1,0
event_length,0.002501,-1,0
event_mean,122.05493,0,0
event_stdv,4.97676,0,0
event_length,0.020689,0,0
event_mean,95.38,1,0
event_stdv,1.532,1,0
event_length,0.00531,1,0
event_mean,86.432915,2,0
event_stdv,1.743708,2,0
event_length,0.005854,2,0
event_mean,105.69,-2,0
event_stdv,3.472,-2,0
event_length,0.01062,-2,0
event_mean,117.96931,-1,0
event_stdv,6.260491,-1,0
event_length,0.015539,-1,0
event_mean,120.87462,0,0
event_stdv,6.465974,0,0
event_length,0.005046,0,0
event_mean,93.02,1,0
event_stdv,16.653,1,0
event_length,0.00498,1,0
event_mean,84.66,2,0
event_stdv,4.86,2,0
event_length,0.00299,2,0
event_mean,92.01,-2,0
event_stdv,5.3,-2,0
event_length,0.00631,-2,0
event_mean,114.43835,-1,0
event_stdv,7.07609,-1,0
event_length,0.034485,-1,0
event_mean,119.76,0,0
event_stdv,4.409,0,0
event_length,0.00498,0,0
event_mean,87.62,1,0
event_stdv,3.601,1,0
event_length,0.00299,1,0
event_mean,83.71595,2,0
event_stdv,1.211429,2,0
event_length,0.004856,2,0
event_mean,110.76,-2,0
event_stdv,6.638,-2,0
event_length,0.00631,-2,0
event_mean,117.35315,-1,0
event_stdv,4.535833,-1,0
event_length,0.003824,-1,0
event_mean,114.17,0,0
event_stdv,5.709,0,0
event_length,0.00465,0,0
event_mean,87.75951,1,0
event_stdv,1.961802,1,0
event_length,0.019649,1,0
event_mean,82.58,2,0
event_stdv,1.873,2,0
event_length,0.00465,2,0
event_mean,101.67,-2,0
event_stdv,4.075,-2,0
event_length,0.0083,-2,0
event_mean,117.3392,-1,0
event_stdv,4.20832,-1,0
event_length,0.006853,-1,0
event_mean,121.75,0,0
event_stdv,1.354,0,0
event_length,0.00232,0,0
event_mean,87.91,1,0
event_stdv,1.393,1,0
event_length,0.00432,1,0
event_mean,84.9,2,0
event_stdv,1.685,2,0
event_length,0.0166,2,0
event_mean,103.49,-2,0
event_stdv,3.559,-2,0
event_length,0.00365,-2,0
event_mean,118.01224,-1,0
event_stdv,5.986918,-1,0
event_length,0.010884,-1,0
event_mean,120.98214,0,0
event_stdv,5.959405,0,0
event_length,0.003651,0,0
event_mean,89.46,1,0
event_stdv,2.012,1,0
event_length,0.0083,1,0
event_mean,85.80381,2,0
event_stdv,1.419857,2,0
event_length,0.004012,2,0
event_mean,114.46,-2,0
event_stdv,6.231,-2,0
event_length,0.00963,-2,0
event_mean,119.871346,-1,0
event_stdv,6.306478,-1,0
event_length,0.01202,-1,0
event_mean,124.01,0,0
event_stdv,4.055,0,0
event_length,0.00598,0,0
event_mean,89.46,1,0
event_stdv,2.313,1,0
event_length,0.00863,1,0
event_mean,85.86,2,0
event_stdv,3.389,2,0
event_length,0.00664,2,0
event_mean,109.55,-2,0
event_stdv,3.255,-2,0
event_length,0.00299,-2,0
event_mean,113.8881,-1,0
event_stdv,5.872139,-1,0
event_length,0.012179,-1,0
event_mean,115.49,0,0
event_stdv,6.2,0,0
event_length,0.01129,0,0
event_mean,86.85,1,0
event_stdv,1.695,1,0
event_length,0.03021,1,0
event_mean,83.903725,2,0
event_stdv,1.525702,2,0
event_length,0.009851,2,0
event_mean,102.71,-2,0
event_stdv,3.796,-2,0
event_length,0.00232,-2,0
event_mean,117.27893,-1,0
event_stdv,4.894961,-1,0
event_length,0.008413,-1,0
event_mean,118.61164,0,0
event_stdv,6.558955,0,0
event_length,0.012431,0,0
event_mean,90.03059,1,0
event_stdv,2.148059,1,0
event_length,0.002908,1,0
event_mean,86.59994,2,0
event_stdv,2.106079,2,0
event_length,0.012074,2,0
event_mean,94.78,-2,0
event_stdv,4.702,-2,0
event_length,0.01029,-2,0
event_mean,116.75796,-1,0
event_stdv,6.282684,-1,0
event_length,0.015671,-1,0
event_mean,122.26549,0,0
event_stdv,5.138476,0,0
event_length,0.007505,0,0
event_mean,92.00627,1,0
event_stdv,2.141157,1,0
event_length,0.006671,1,0
event_mean,88.02,2,0
event_stdv,1.491,2,0
event_length,0.00332,2,0
event_mean,89.16,-2,0
event_stdv,5.319,-2,0
event_length,0.02756,-2,0
event_mean,117.94542,-1,0
event_stdv,6.087375,-1,0
event_length,0.012038,-1,0
event_mean,122.20559,0,0
event_stdv,7.169542,0,0
event_length,0.020179,0,0
event_mean,90.45,1,0
event_stdv,2.129,1,0
event_length,0.00797,1,0
event_mean,84.89774,2,0
event_stdv,1.716645,2,0
event_length,0.003458,2,0
event_mean,99.33,-2,0
event_stdv,11.571259,-2,0
event_length,0.00552,-2,0
event_mean,119.325294,-1,0
event_stdv,5.478765,-1,0
event_length,0.010839,-1,0
event_mean,124.95,0,0
event_stdv,1.686,0,0
event_length,0.0073,0,0
event_mean,89.46,1,0
event_stdv,2.85151,1,0
event_length,0.004305,1,0
event_mean,85.506355,2,0
event_stdv,1.664956,2,0
event_length,0.011972,2,0
event_mean,117.97,-2,0
event_stdv,6.11,-2,0
event_length,0.01129,-2,0
event_mean,117.31425,-1,0
event_stdv,4.686125,-1,0
event_length,0.020517,-1,0
event_mean,117.46,0,0
event_stdv,4.927,0,0
event_length,0.0156,0,0
event_mean,90.065,1,0
event_stdv,2.2375,1,0
event_length,0.00332,1,0
event_mean,86.17423,2,0
event_stdv,1.985,2,0
event_length,0.004723,2,0
event_mean,82.44,-2,0
event_stdv,3.74,-2,0
event_length,0.01693,-2,0
event_mean,115.81037,-1,0
event_stdv,3.723639,-1,0
event_length,0.009192,-1,0
event_mean,119.89,0,0
event_stdv,7.89,0,0
event_length,0.00996,0,0
event_mean,85.83,1,0
event_stdv,2.989,1,0
event_length,0.00498,1,0
event_mean,86.71964,2,0
event_stdv,1.620582,2,0
event_length,0.009731,2,0
event_mean,99.42,-2,0
event_stdv,5.019,-2,0
event_length,0.00299,-2,0
event_mean,114.13716,-1,0
event_stdv,5.380224,-1,0
event_length,0.008408,-1,0
event_mean,122.01,0,0
event_stdv,4.596296,0,0
event_length,0.004491,0,0
event_mean,92.51139,1,0
event_stdv,1.98638,1,0
event_length,0.015684,1,0
event_mean,86.5,2,0
event_stdv,2.277,2,0
event_length,0.00631,2,0
event_mean,95.31,-2,0
event_stdv,2.304,-2,0
event_length,0.00332,-2,0
event_mean,116.6818,-1,0
event_stdv,5.439714,-1,0
event_length,0.012533,-1,0
event_mean,117.63,0,0
event_stdv,11.936,0,0
event_length,0.01262,0,0
event_mean,88.3,1,0
event_stdv,1.862,1,0
event_length,0.01428,1,0
event_mean,84.52857,2,0
event_stdv,1.528977,2,0
event_length,0.008665,2,0
event_mean,112.21,-1,0
event_stdv,1.902,-1,0
event_length,0.00199,-1,0
event_mean,120.48,0,0
event_stdv,8.345,0,0
event_length,0.01029,0,0
event_mean,87.42,1,0
event_stdv,2.834,1,0
event_length,0.01494,1,0
event_mean,85.65525,2,0
event_stdv,1.495575,2,0
event_length,0.008647,2,0
event_mean,106.79889,-2,0
event_stdv,5.786444,-2,0
event_length,0.003027,-2,0
event_mean,117.40737,-1,0
event_stdv,5.49498,-1,0
event_length,0.004966,-1,0
event_mean,109.79,0,0
event_stdv,11.18,0,0
event_length,0.00697,0,0
event_mean,89.03515,1,0
event_stdv,1.797515,1,0
event_length,0.004617,1,0
event_mean,84.75857,2,0
event_stdv,1.528571,2,0
event_length,0.003131,2,0
event_mean,117.9,-2,0
event_stdv,6.443,-2,0
event_length,0.01527,-2,0
event_mean,116.961655,-1,0
event_stdv,6.491777,-1,0
event_length,0.008964,-1,0
event_mean,120.96,0,0
event_stdv,7.596,0,0
event_length,0.00764,0,0
event_mean,88.19889,1,0
event_stdv,2.283944,1,0
event_length,0.005743,1,0
event_mean,85.30143,2,0
event_stdv,1.856786,2,0
event_length,0.007539,2,0
event_mean,91.07,-2,0
event_stdv,3.618,-2,0
event_length,0.00996,-2,0
event_mean,122.36,-1,0
event_stdv,5.603,-1,0
event_length,0.00564,-1,0
event_mean,118.22,0,0
event_stdv,5.912,0,0
event_length,0.0166,0,0
event_mean,91.59012,1,0
event_stdv,1.81769,1,0
event_length,0.004908,1,0
event_mean,84.79539,2,0
event_stdv,1.313538,2,0
event_length,0.004341,2,0
event_mean,103.51,-2,0
event_stdv,3.561,-2,0
event_length,0.00564,-2,0
event_mean,114.863335,-1,0
event_stdv,5.456667,-1,0
event_length,0.01494,-1,0
event_mean,114.19,0,0
event_stdv,5.546,0,0
event_length,0.01428,0,0
event_mean,87.11161,1,0
event_stdv,1.450065,1,0
event_length,0.010557,1,0
event_mean,85.72091,2,0
event_stdv,1.496788,2,0
event_length,0.004399,2,0
event_mean,101.93,-2,0
event_stdv,3.521,-2,0
event_length,0.00332,-2,0
event_mean,113.91889,-1,0
event_stdv,8.861726,-1,0
event_length,0.017898,-1,0
event_mean,86.1773,2,0
event_stdv,1.840095,2,0
event_length,0.009242,2,0
event_mean,99.04,-2,0
event_stdv,3.435,-2,0
event_length,0.00166,-2,0
event_mean,117.24655,-1,0
event_stdv,8.868537,-1,0
event_length,0.010092,-1,0
event_mean,126.32,0,0
event_stdv,5.327,0,0
event_length,0.00266,0,0
event_mean,88.87,1,0
event_stdv,1.831,1,0
event_length,0.00398,1,0
event_mean,83.062645,2,0
event_stdv,1.868059,2,0
event_length,0.004237,2,0
event_mean,92.55,2,0
event_stdv,4.328,2,0
event_length,0.00531,2,0
event_mean,97.46,-2,0
event_stdv,7.221,-2,0
event_length,0.00432,-2,0
event_mean,113.4,-1,0
event_stdv,4.729,-1,0
event_length,0.01527,-1,0
event_mean,119.69,0,0
event_stdv,9.281,0,0
event_length,0.01195,0,0
event_mean,88.75,1,0
event_stdv,2.521,1,0
event_length,0.01029,1,0
event_mean,84.14,2,0
event_stdv,1.5,2,0
event_length,0.0073,2,0
event_mean,103.58343,-2,0
event_stdv,3.420429,-2,0
event_length,0.00718,-2,0
event_mean,120.47,-1,0
event_stdv,7.242,-1,0
event_length,0.02988,-1,0
event_mean,120.55197,0,0
event_stdv,3.493512,0,0
event_length,0.008403,0,0
event_mean,91.687645,1,0
event_stdv,1.747706,1,0
event_length,0.008625,1,0
event_mean,88.39,2,0
event_stdv,1.454,2,0
event_length,0.00498,2,0
event_mean,99.91512,-2,0
event_stdv,4.751544,-2,0
event_length,0.008989,-2,0
event_mean,112.88315,-1,0
event_stdv,6.31325,-1,0
event_length,0.013156,-1,0
event_mean,86.43,1,0
event_stdv,2.793,1,0
event_length,0.01195,1,0
event_mean,86.71,2,0
event_stdv,1.905,2,0
event_length,0.01195,2,0
event_mean,97.62,-2,0
event_stdv,4.46,-2,0
event_length,0.00199,-2,0
event_mean,116.2094,-1,0
event_stdv,4.123853,-1,0
event_length,0.016637,-1,0
event_mean,84.95935,2,0
event_stdv,2.698299,2,0
event_length,0.005567,2,0
event_mean,112.56,-2,0
event_stdv,5.337,-2,0
event_length,0.00498,-2,0
event_mean,119.37,-1,0
event_stdv,6.854,-1,0
event_length,0.01527,-1,0
event_mean,116.46,0,0
event_stdv,7.628,0,0
event_length,0.03984,0,0
event_mean,90.51,1,0
event_stdv,0.773,1,0
event_length,0.00299,1,0
event_mean,84.831665,2,0
event_stdv,1.831167,2,0
event_length,0.009408,2,0
event_mean,99.23,-2,0
event_stdv,5.22,-2,0
event_length,0.00365,-2,0
event_mean,119.78052,-1,0
event_stdv,7.972139,-1,0
event_length,0.011958,-1,0
event_mean,122.32244,0,0
event_stdv,8.882531,0,0
event_length,0.013552,0,0
event_mean,91.38628,1,0
event_stdv,2.713826,1,0
event_length,0.02,1,0
event_mean,83.3,2,0
event_stdv,1.99,2,0
event_length,0.00896,2,0
event_mean,102.97,-2,0
event_stdv,5.688,-2,0
event_length,0.01096,-2,0
event_mean,117.87149,-1,0
event_stdv,6.683925,-1,0
event_length,0.017587,-1,0
event_mean,103.9,0,0
event_stdv,12.134,0,0
event_length,0.00332,0,0
event_mean,89.593575,1,0
event_stdv,1.942833,1,0
event_length,0.004789,1,0
event_mean,86.32,2,0
event_stdv,1.153,2,0
event_length,0.00365,2,0
event_mean,120.37,-2,0
event_stdv,6.026,-2,0
event_length,0.0083,-2,0
event_mean,116.69803,-1,0
event_stdv,3.858832,-1,0
event_length,0.005465,-1,0
event_mean,114.54,0,0
event_stdv,6.313,0,0
event_length,0.01129,0,0
event_mean,90.41571,1,0
event_stdv,1.426221,1,0
event_length,0.009888,1,0
event_mean,84.53841,2,0
event_stdv,1.384591,2,0
event_length,0.006899,2,0
event_mean,116.22,-2,0
event_stdv,5.633,-2,0
event_length,0.00664,-2,0
event_mean,110.42,-1,0
event_stdv,2.862,-1,0
event_length,0.00332,-1,0
event_mean,122.75032,0,0
event_stdv,6.476686,0,0
event_length,0.022505,0,0
event_mean,91.550735,1,0
event_stdv,3.284998,1,0
event_length,0.021654,1,0
event_mean,86.94,2,0
event_stdv,1.681,2,0
event_length,0.00299,2,0
event_mean,96.05,-2,0
event_stdv,4.89,-2,0
event_length,0.01361,-2,0
event_mean,116.3966,-1,0
event_stdv,4.817277,-1,0
event_length,0.007832,-1,0
event_mean,116.088646,0,0
event_stdv,6.994838,0,0
event_length,0.007765,0,0
event_mean,90.82072,1,0
event_stdv,2.138571,1,0
event_length,0.006953,1,0
event_mean,86.604,2,0
event_stdv,1.4268,2,0
event_length,0.003452,2,0
event_mean,102.57,-2,0
event_stdv,5.466,-2,0
event_length,0.00266,-2,0
event_mean,117.17,-1,0
event_stdv,6.962,-1,0
event_length,0.00398,-1,0
event_mean,119.02,0,0
event_stdv,5.069,0,0
event_length,0.00863,0,0
event_mean,89.69,1,0
event_stdv,2.561,1,0
event_length,0.01162,1,0
event_mean,115.86,-2,0
event_stdv,5.339,-2,0
event_length,0.01096,-2,0
event_mean,118.58818,-1,0
event_stdv,5.554364,-1,0
event_length,0.011448,-1,0
event_mean,118.583824,0,0
event_stdv,9.748099,0,0
event_length,0.009094,0,0
event_mean,87.92,1,0
event_stdv,1.649,1,0
event_length,0.01029,1,0
event_mean,84.41,2,0
event_stdv,1.692619,2,0
event_length,0.014463,2,0
event_mean,120.66,-2,0
event_stdv,6.092,-2,0
event_length,0.00797,-2,0
event_mean,117.51558,-1,0
event_stdv,4.467337,-1,0
event_length,0.013644,-1,0
event_mean,113.82,0,0
event_stdv,5.392,0,0
event_length,0.00564,0,0
event_mean,87.87,1,0
event_stdv,2.666,1,0
event_length,0.00299,1,0
event_mean,88.76,2,0
event_stdv,2.682,2,0
event_length,0.00896,2,0
event_mean,101.10831,-2,0
event_stdv,5.174407,-2,0
event_length,0.012857,-2,0
event_mean,117.8,-1,0
event_stdv,5.699,-1,0
event_length,0.00764,-1,0
event_mean,126.4,0,0
event_stdv,1.372,0,0
event_length,0.00465,0,0
event_mean,98.81,1,0
event_stdv,12.277,1,0
event_length,0.00498,1,0
event_mean,86.75,2,0
event_stdv,2.089,2,0
event_length,0.00332,2,0
event_mean,97.502266,-2,0
event_stdv,6.413515,-2,0
event_length,0.007552,-2,0
event_mean,117.24064,-1,0
event_stdv,5.893987,-1,0
event_length,0.010904,-1,0
event_mean,116.14345,0,0
event_stdv,7.472138,0,0
event_length,0.006471,0,0
event_mean,86.81,1,0
event_stdv,2.168,1,0
event_length,0.00332,1,0
event_mean,83.4228,2,0
event_stdv,1.36328,2,0
event_length,0.002905,2,0
event_mean,93.25,-2,0
event_stdv,4.848,-2,0
event_length,0.00664,-2,0
event_mean,118.58601,-1,0
event_stdv,5.630146,-1,0
event_length,0.007949,-1,0
event_mean,116.81,0,0
event_stdv,6.147,0,0
event_length,0.01228,0,0
event_mean,89.89629,1,0
event_stdv,1.736897,1,0
event_length,0.005475,1,0
event_mean,84.9431,2,0
event_stdv,1.582779,2,0
event_length,0.009888,2,0
event_mean,103.67404,-2,0
event_stdv,3.610212,-2,0
event_length,0.003792,-2,0
event_mean,117.380585,-1,0
event_stdv,4.745849,-1,0
event_length,0.01162,-1,0
event_mean,117.7,0,0
event_stdv,2.014,0,0
event_length,0.00365,0,0
event_mean,89.49984,1,0
event_stdv,4.605672,1,0
event_length,0.004632,1,0
event_mean,85.31,2,0
event_stdv,1.426,2,0
event_length,0.00598,2,0
event_mean,91.75,-2,0
event_stdv,4.884,-2,0
event_length,0.00631,-2,0
event_mean,114.01,-1,0
event_stdv,6.595,-1,0
event_length,0.0093,-1,0
event_mean,83.11,1,0
event_stdv,1.888,1,0
event_length,0.01029,1,0
event_mean,84.54,2,0
event_stdv,2.244571,2,0
event_length,0.005503,2,0
event_mean,112.39109,-2,1
event_stdv,2.228109,-2,1
event_length,0.003189,-2,1
event_mean,116.914345,-1,1
event_stdv,2.144696,-1,1
event_length,0.0044,-1,1
event_mean,123.0963,0,1
event_stdv,2.083185,0,1
event_length,0.003701,0,1
event_mean,92.97732,1,1
event_stdv,2.483854,1,1
event_length,0.006841,1,1
event_mean,94.14704,2,1
event_stdv,2.458114,2,1
event_length,0.005101,2,1
event_mean,108.59,-2,1
event_stdv,2.598,-2,1
