feature,value,position,modification
event_length,0.01594,-2,1
event_mean,124.68,-1,1
event_stdv,6.57,-1,1
event_length,0.01029,-1,1
event_mean,99.01222,0,1
event_stdv,2.621333,0,1
event_length,0.004536,0,1
event_mean,95.01,1,1
event_stdv,1.823,1,1
event_length,0.00266,1,1
event_mean,88.41,2,1
event_stdv,3.024,2,1
event_length,0.01228,2,1
event_mean,122.64846,-2,1
event_stdv,2.454519,-2,1
event_length,0.02192,-2,1
event_mean,121.21653,-1,1
event_stdv,6.524429,-1,1
event_length,0.008545,-1,1
event_mean,99.25,0,1
event_stdv,2.985,0,1
event_length,0.00664,0,1
event_mean,92.55,1,1
event_stdv,5.069,1,1
event_length,0.01594,1,1
event_mean,98.08,2,1
event_stdv,2.719,2,1
event_length,0.0166,2,1
event_mean,124.15742,-2,1
event_stdv,3.927887,-2,1
event_length,0.00982,-2,1
event_mean,111.33,-1,1
event_stdv,5.757,-1,1
event_length,0.00299,-1,1
event_mean,102.0452,0,1
event_stdv,3.08875,0,1
event_length,0.015001,0,1
event_mean,92.8741,1,1
event_stdv,5.781311,1,1
event_length,0.011325,1,1
event_mean,94.67,2,1
event_stdv,3.202,2,1
event_length,0.01029,2,1
event_mean,111.34,-2,1
event_stdv,2.542,-2,1
event_length,0.00398,-2,1
event_mean,121.34,-1,1
event_stdv,5.806,-1,1
event_length,0.02424,-1,1
event_mean,98.50267,0,1
event_stdv,2.507733,0,1
event_length,0.006063,0,1
event_mean,90.293076,1,1
event_stdv,2.043359,1,1
event_length,0.00447,1,1
event_mean,97.3,2,1
event_stdv,3.292,2,1
event_length,0.00531,2,1
event_mean,121.37,-2,1
event_stdv,1.847,-2,1
event_length,0.00299,-2,1
event_mean,127.93833,-1,1
event_stdv,4.592167,-1,1
event_length,0.010774,-1,1
event_mean,104.22,0,1
event_stdv,4.053,0,1
event_length,0.01029,0,1
event_mean,94.36,1,1
event_stdv,2.158,1,1
event_length,0.00631,1,1
event_mean,127.51356,-2,1
event_stdv,4.366949,-2,1
event_length,0.016551,-2,1
event_mean,112.336845,-1,1
event_stdv,6.294737,-1,1
event_length,0.003233,-1,1
event_mean,101.925865,0,1
event_stdv,2.819517,0,1
event_length,0.005507,0,1
event_mean,96.08,1,1
event_stdv,2.903,1,1
event_length,0.01162,1,1
event_mean,122.10379,-2,1
event_stdv,2.682076,-2,1
event_length,0.008943,-2,1
event_mean,122.69494,-1,1
event_stdv,6.983831,-1,1
event_length,0.016751,-1,1
event_mean,98.37,0,1
event_stdv,2.307,0,1
event_length,0.00564,0,1
event_mean,91.13,1,1
event_stdv,1.527,1,1
event_length,0.00797,1,1
event_mean,95.92909,2,1
event_stdv,3.333409,2,1
event_length,0.004134,2,1
event_mean,119.90805,-2,1
event_stdv,7.901623,-2,1
event_length,0.007118,-2,1
event_mean,118.177055,-1,1
event_stdv,9.009471,-1,1
event_length,0.007593,-1,1
event_mean,98.687675,0,1
event_stdv,3.91243,0,1
event_length,0.01412,0,1
event_mean,94.05,1,1
event_stdv,1.562,1,1
event_length,0.00232,1,1
event_mean,98.12,2,1
event_stdv,3.605,2,1
event_length,0.00432,2,1
event_mean,123.50526,-2,1
event_stdv,2.443356,-2,1
event_length,0.00426,-2,1
event_mean,117.07806,-1,1
event_stdv,7.33575,-1,1
event_length,0.006879,-1,1
event_mean,95.97,0,1
event_stdv,2.686,0,1
event_length,0.00365,0,1
event_mean,87.9128,1,1
event_stdv,1.27948,1,1
event_length,0.004475,1,1
event_mean,90.97,2,1
event_stdv,2.048,2,1
event_length,0.00398,2,1
event_mean,123.79917,-2,1
event_stdv,4.241624,-2,1
event_length,0.009602,-2,1
event_mean,114.85,-1,1
event_stdv,6.932,-1,1
event_length,0.00564,-1,1
event_mean,100.09,0,1
event_stdv,2.145,0,1
event_length,0.00266,0,1
event_mean,90.1837,1,1
event_stdv,2.495593,1,1
event_length,0.00552,1,1
event_mean,89.44,2,1
event_stdv,1.569,2,1
event_length,0.00764,2,1
event_mean,111.35,-2,1
event_stdv,2.506,-2,1
event_length,0.01029,-2,1
event_mean,123.71,-1,1
event_stdv,6.612,-1,1
event_length,0.01129,-1,1
event_mean,100.7,0,1
event_stdv,3.969,0,1
event_length,0.01793,0,1
event_mean,93.4,1,1
event_stdv,1.606,1,1
event_length,0.00963,1,1
event_mean,97.4,2,1
event_stdv,1.836,2,1
event_length,0.00564,2,1
event_mean,123.585175,-2,1
event_stdv,2.325897,-2,1
event_length,0.004953,-2,1
event_mean,124.998276,-1,1
event_stdv,6.896662,-1,1
event_length,0.024691,-1,1
event_mean,100.6625,0,1
event_stdv,2.414964,0,1
event_length,0.009402,0,1
event_mean,91.33205,1,1
event_stdv,3.205181,1,1
event_length,0.01307,1,1
event_mean,95.50884,2,1
event_stdv,2.725,2,1
event_length,0.009551,2,1
event_mean,123.86,-2,1
event_stdv,6.975,-2,1
event_length,0.00598,-2,1
event_mean,118.07391,-1,1
event_stdv,8.35913,-1,1
event_length,0.003822,-1,1
event_mean,97.34,0,1
event_stdv,3.534,0,1
event_length,0.00598,0,1
event_mean,95.98,1,1
event_stdv,3.671,1,1
event_length,0.01959,1,1
event_mean,124.02,-2,1
event_stdv,2.351,-2,1
event_length,0.02058,-2,1
event_mean,116.05666,-1,1
event_stdv,6.431667,-1,1
event_length,0.003873,-1,1
event_mean,96.9,0,1
event_stdv,3.688,0,1
event_length,0.00498,0,1
event_mean,92.79717,1,1
event_stdv,2.115091,1,1
event_length,0.009722,1,1
event_mean,95.96,2,1
event_stdv,3.055,2,1
event_length,0.00398,2,1
event_mean,126.87,-2,1
event_stdv,2.343,-2,1
event_length,0.0083,-2,1
event_mean,121.57435,-1,1
event_stdv,5.982217,-1,1
event_length,0.003885,-1,1
event_mean,100.55666,0,1
event_stdv,2.430778,0,1
event_length,0.004536,0,1
event_mean,92.73,1,1
event_stdv,1.695,1,1
event_length,0.00232,1,1
event_mean,99.56,2,1
event_stdv,1.915,2,1
event_length,0.00232,2,1
event_mean,123.0421,-2,1
event_stdv,2.24505,-2,1
event_length,0.013788,-2,1
event_mean,123.18066,-1,1
event_stdv,6.769868,-1,1
event_length,0.005583,-1,1
event_mean,99.81,0,1
event_stdv,2.638544,0,1
event_length,0.010301,0,1
event_mean,89.33818,1,1
event_stdv,1.548394,1,1
event_length,0.006331,1,1
event_mean,97.04915,2,1
event_stdv,2.718064,2,1
event_length,0.00908,2,1
event_mean,123.59613,-2,1
event_stdv,3.441491,-2,1
event_length,0.014743,-2,1
event_mean,117.55393,-1,1
event_stdv,9.405992,-1,1
event_length,0.012148,-1,1
event_mean,106.07,0,1
event_stdv,8.325,0,1
event_length,0.01494,0,1
event_mean,88.38652,1,1
event_stdv,2.119348,1,1
event_length,0.003885,1,1
event_mean,96.300964,2,1
event_stdv,2.149452,2,1
event_length,0.006694,2,1
event_mean,121.99289,-2,1
event_stdv,5.544988,-2,1
event_length,0.00836,-2,1
event_mean,119.74,-1,1
event_stdv,10.244,-1,1
event_length,0.01062,-1,1
event_mean,100.06479,0,1
event_stdv,5.101042,0,1
event_length,0.008316,0,1
event_mean,93.099556,1,1
event_stdv,1.909,1,1
event_length,0.005881,1,1
event_mean,95.11,2,1
event_stdv,3.257,2,1
event_length,0.00531,2,1
event_mean,121.78,-2,1
event_stdv,5.914,-2,1
event_length,0.00963,-2,1
event_mean,122.95961,-1,1
event_stdv,5.560412,-1,1
event_length,0.006204,-1,1
event_mean,105.11588,0,1
event_stdv,1.255882,0,1
event_length,0.002908,0,1
event_mean,89.180176,1,1
event_stdv,2.121034,1,1
event_length,0.010775,1,1
event_mean,96.78545,2,1
event_stdv,2.908436,2,1
event_length,0.009278,2,1
event_mean,123.736,-2,1
event_stdv,4.44435,-2,1
event_length,0.009448,-2,1
event_mean,124.47,-1,1
event_stdv,11.145,-1,1
event_length,0.00631,-1,1
event_mean,102.685486,0,1
event_stdv,5.885161,0,1
event_length,0.006049,0,1
event_mean,94.09,1,1
event_stdv,1.368,1,1
event_length,0.00332,1,1
event_mean,95.88,2,1
event_stdv,3.217,2,1
event_length,0.0093,2,1
event_mean,121.74653,-2,1
event_stdv,6.363857,-2,1
event_length,0.01139,-2,1
event_mean,120.33,-1,1
event_stdv,5.918,-1,1
event_length,0.00299,-1,1
event_mean,110.22,0,1
event_stdv,8.418,0,1
event_length,0.00531,0,1
event_mean,91.64,2,1
event_stdv,1.919,2,1
event_length,0.00963,2,1
event_mean,117.11013,-2,1
event_stdv,2.50816,-2,1
event_length,0.00627,-2,1
event_mean,122.80506,-1,1
event_stdv,3.732416,-1,1
event_length,0.012544,-1,1
event_mean,98.63135,0,1
event_stdv,3.733603,0,1
event_length,0.016027,0,1
event_mean,119.13871,-2,1
event_stdv,5.68043,-2,1
event_length,0.010354,-2,1
event_mean,109.33,-1,1
event_stdv,9.586,-1,1
event_length,0.00266,-1,1
event_mean,99.09,0,1
event_stdv,2.429,0,1
event_length,0.00664,0,1
event_mean,89.99135,1,1
event_stdv,3.912243,1,1
event_length,0.004264,1,1
event_mean,94.14,2,1
event_stdv,5.011,2,1
event_length,0.02025,2,1
event_mean,114.73,-2,1
event_stdv,2.082,-2,1
event_length,0.00232,-2,1
event_mean,117.183395,-1,1
event_stdv,7.218887,-1,1
event_length,0.009705,-1,1
event_mean,95.12,0,1
event_stdv,2.796,0,1
event_length,0.01627,0,1
event_mean,92.28,1,1
event_stdv,1.29,1,1
event_length,0.00598,1,1
event_mean,95.09,2,1
event_stdv,2.768,2,1
event_length,0.02058,2,1
event_mean,113.26,-2,1
event_stdv,2.67,-2,1
event_length,0.00531,-2,1
event_mean,126.64,-1,1
event_stdv,3.082,-1,1
event_length,0.00963,-1,1
event_mean,102.155,0,1
event_stdv,3.454,0,1
event_length,0.007055,0,1
event_mean,95.78,1,1
event_stdv,2.12,1,1
event_length,0.00498,1,1
event_mean,99.82,2,1
event_stdv,2.742,2,1
event_length,0.00398,2,1
event_mean,113.64,-2,1
event_stdv,2.685,-2,1
event_length,0.0093,-2,1
event_mean,127.419,-1,1
event_stdv,2.542167,-1,1
event_length,0.002634,-1,1
event_mean,101.48441,0,1
event_stdv,4.502824,0,1
event_length,0.004044,0,1
event_mean,94.08113,1,1
event_stdv,2.074358,1,1
event_length,0.006448,1,1
event_mean,96.24067,2,1
event_stdv,2.255617,2,1
event_length,0.007647,2,1
event_mean,123.32883,-2,1
event_stdv,2.820412,-2,1
event_length,0.008729,-2,1
event_mean,125.87103,-1,1
event_stdv,4.428345,-1,1
event_length,0.006471,-1,1
event_mean,97.53115,0,1
event_stdv,2.369298,0,1
event_length,0.006414,0,1
event_mean,89.435745,1,1
event_stdv,1.661908,1,1
event_length,0.006668,1,1
event_mean,96.54,2,1
event_stdv,2.607,2,1
event_length,0.00531,2,1
event_mean,123.22,-2,1
event_stdv,2.673,-2,1
event_length,0.00764,-2,1
event_mean,118.50946,-1,1
event_stdv,8.683486,-1,1
event_length,0.006149,-1,1
event_mean,97.46897,0,1
event_stdv,2.151333,0,1
event_length,0.00447,0,1
event_mean,89.88,1,1
event_stdv,2.662864,1,1
event_length,0.00549,1,1
event_mean,95.87,2,1
event_stdv,3.194,2,1
event_length,0.01826,2,1
event_mean,120.27632,-2,1
event_stdv,6.839068,-2,1
event_length,0.009519,-2,1
event_mean,116.25,-1,1
event_stdv,9.375,-1,1
event_length,0.0093,-1,1
event_mean,100.44369,0,1
event_stdv,2.239316,0,1
event_length,0.005153,0,1
event_mean,91.53776,1,1
event_stdv,2.954972,1,1
event_length,0.007679,1,1
event_mean,96.0,2,1
event_stdv,2.276,2,1
event_length,0.00432,2,1
event_mean,124.92741,-2,1
event_stdv,4.260481,-2,1
event_length,0.00552,-2,1
event_mean,128.54,-1,1
event_stdv,2.906,-1,1
event_length,0.01527,-1,1
event_mean,105.78,0,1
event_stdv,4.096,0,1
event_length,0.01594,0,1
event_mean,100.57,1,1
event_stdv,1.366,1,1
event_length,0.00266,1,1
event_mean,99.1,2,1
event_stdv,2.342,2,1
event_length,0.00266,2,1
event_mean,121.55067,-2,1
event_stdv,2.942556,-2,1
event_length,0.005702,-2,1
event_mean,125.96843,-1,1
event_stdv,5.26891,-1,1
event_length,0.008084,-1,1
event_mean,98.05,1,1
event_stdv,2.58,1,1
event_length,0.00863,1,1
event_mean,87.89,2,1
event_stdv,6.206,2,1
event_length,0.00764,2,1
event_mean,121.27078,-2,1
event_stdv,4.596167,-2,1
event_length,0.009986,-2,1
event_mean,122.009514,-1,1
event_stdv,8.065476,-1,1
event_length,0.012607,-1,1
event_mean,98.43,0,1
event_stdv,2.801,0,1
event_length,0.00631,0,1
event_mean,95.567276,1,1
event_stdv,4.189,1,1
event_length,0.024387,1,1
event_mean,95.83,2,1
event_stdv,2.394,2,1
event_length,0.00498,2,1
event_mean,121.45,-2,0
event_stdv,7.177,-2,0
event_length,0.00764,-2,0
event_mean,124.27,-1,0
event_stdv,8.07,-1,0
event_length,0.0083,-1,0
event_mean,100.69,0,0
event_stdv,3.273,0,0
event_length,0.00631,0,0
event_mean,92.05,1,0
event_stdv,2.304,1,0
event_length,0.00498,1,0
event_mean,76.25,2,0
event_stdv,1.243,2,0
event_length,0.00332,2,0
event_mean,124.8363,-2,0
event_stdv,3.600783,-2,0
event_length,0.008155,-2,0
event_mean,114.95,-1,0
event_stdv,10.296,-1,0
event_length,0.00531,-1,0
event_mean,99.677895,0,0
event_stdv,2.851579,0,0
event_length,0.003233,0,0
event_mean,94.59,1,0
event_stdv,3.445,1,0
event_length,0.00432,1,0
event_mean,78.1275,2,0
event_stdv,3.492286,2,0
event_length,0.005243,2,0
event_mean,124.98,-2,0
event_stdv,4.866,-2,0
event_length,0.02656,-2,0
event_mean,124.25,-1,0
event_stdv,4.268,-1,0
event_length,0.01428,-1,0
event_mean,100.74,0,0
event_stdv,3.476,0,0
event_length,0.00631,0,0
event_mean,81.14,1,0
event_stdv,3.91,1,0
event_length,0.00299,1,0
event_mean,76.166,2,0
event_stdv,1.5416,2,0
event_length,0.00518,2,0
event_mean,118.39,-2,0
event_stdv,2.574,-2,0
event_length,0.00498,-2,0
event_mean,119.55849,-1,0
event_stdv,6.23403,-1,0
event_length,0.011212,-1,0
event_mean,99.7408,0,0
event_stdv,2.37984,0,0
event_length,0.004955,0,0
event_mean,91.04,1,0
event_stdv,3.061,1,0
event_length,0.00432,1,0
event_mean,76.75,2,0
event_stdv,1.403,2,0
event_length,0.00266,2,0
event_mean,122.6,-2,0
event_stdv,3.086,-2,0
event_length,0.01892,-2,0
event_mean,125.444046,-1,0
event_stdv,4.482553,-1,0
event_length,0.007888,-1,0
event_mean,98.75091,0,0
event_stdv,3.270773,0,0
event_length,0.009479,0,0
event_mean,93.39233,1,0
event_stdv,3.089605,1,0
event_length,0.007175,1,0
event_mean,76.542,2,0
event_stdv,1.8796,2,0
event_length,0.007768,2,0
event_mean,123.95,-2,0
event_stdv,2.41,-2,0
event_length,0.0083,-2,0
event_mean,123.111206,-1,0
event_stdv,5.443824,-1,0
event_length,0.031507,-1,0
event_mean,99.99529,0,0
event_stdv,1.948118,0,0
event_length,0.003945,0,0
event_mean,90.99,1,0
event_stdv,2.015,1,0
event_length,0.00266,1,0
event_mean,77.882324,2,0
event_stdv,1.927,2,0
event_length,0.008837,2,0
event_mean,118.53,-1,0
event_stdv,10.123,-1,0
event_length,0.0083,-1,0
event_mean,100.7,0,0
event_stdv,3.658,0,0
event_length,0.01195,0,0
event_mean,91.39,1,0
event_stdv,2.36,1,0
event_length,0.00266,1,0
event_mean,76.94,2,0
event_stdv,1.87,2,0
event_length,0.0073,2,0
event_mean,124.08584,-2,0
event_stdv,3.732436,-2,0
event_length,0.019527,-2,0
event_mean,123.686,-1,0
event_stdv,6.046975,-1,0
event_length,0.004664,-1,0
event_mean,103.9,0,0
event_stdv,2.133,0,0
event_length,0.00299,0,0
event_mean,92.22,1,0
event_stdv,4.391,1,0
event_length,0.01461,1,0
event_mean,77.97,2,0
event_stdv,1.649,2,0
event_length,0.00664,2,0
event_mean,123.00667,-2,0
event_stdv,2.749579,-2,0
event_length,0.00985,-2,0
event_mean,122.79,-1,0
event_stdv,9.85,-1,0
event_length,0.00863,-1,0
event_mean,99.53286,0,0
event_stdv,13.487143,0,0
event_length,0.007117,0,0
event_mean,92.31,1,0
event_stdv,3.096,1,0
event_length,0.00398,1,0
event_mean,76.42728,2,0
event_stdv,1.5928,2,0
event_length,0.006381,2,0
event_mean,119.5,-2,0
event_stdv,8.068,-2,0
event_length,0.00797,-2,0
event_mean,129.39,-1,0
event_stdv,3.445,-1,0
event_length,0.00232,-1,0
event_mean,101.03111,0,0
event_stdv,2.799593,0,0
event_length,0.004491,0,0
event_mean,92.9995,1,0
event_stdv,2.2881,1,0
event_length,0.005246,1,0
event_mean,78.02,2,0
event_stdv,2.169,2,0
event_length,0.00232,2,0
event_mean,117.93,-2,0
event_stdv,3.019,-2,0
event_length,0.00232,-2,0
event_mean,112.44,-1,0
event_stdv,4.992,-1,0
event_length,0.00863,-1,0
event_mean,106.45,0,0
event_stdv,15.625,0,0
event_length,0.02291,0,0
event_mean,92.330666,1,0
event_stdv,1.754667,1,0
event_length,0.002501,1,0
event_mean,75.24,2,0
event_stdv,1.642,2,0
event_length,0.00896,2,0
event_mean,125.72,-2,0
event_stdv,3.089,-2,0
event_length,0.01527,-2,0
event_mean,124.14,-1,0
event_stdv,3.964,-1,0
event_length,0.01428,-1,0
event_mean,101.4,0,0
event_stdv,1.847,0,0
event_length,0.00299,0,0
event_mean,92.17,1,0
event_stdv,3.693,1,0
event_length,0.00398,1,0
event_mean,76.13928,2,0
event_stdv,1.229679,2,0
event_length,0.003889,2,0
event_mean,118.15,-2,0
event_stdv,4.44,-2,0
event_length,0.00432,-2,0
event_mean,121.5,-1,0
event_stdv,4.679,-1,0
event_length,0.00299,-1,0
event_mean,101.37516,0,0
event_stdv,2.738355,0,0
event_length,0.005284,0,0
event_mean,93.096,1,0
event_stdv,3.0232,1,0
event_length,0.007768,1,0
event_mean,78.38,2,0
event_stdv,2.278,2,0
event_length,0.00332,2,0
event_mean,123.62735,-2,0
event_stdv,3.875592,-2,0
event_length,0.0086,-2,0
event_mean,124.78,-1,0
event_stdv,8.091,-1,0
event_length,0.00631,-1,0
event_mean,100.51466,0,0
event_stdv,2.791822,0,0
event_length,0.006058,0,0
event_mean,91.47181,1,0
event_stdv,3.032843,1,0
event_length,0.008005,1,0
event_mean,78.174164,2,0
event_stdv,1.746576,2,0
event_length,0.009661,2,0
event_mean,125.02613,-2,0
event_stdv,2.574887,-2,0
event_length,0.015479,-2,0
event_mean,117.42122,-1,0
event_stdv,5.583463,-1,0
event_length,0.006809,-1,0
event_mean,100.75,0,0
event_stdv,3.062,0,0
event_length,0.00664,0,0
event_mean,89.86836,1,0
event_stdv,3.289082,1,0
event_length,0.008595,1,0
event_mean,76.49733,2,0
event_stdv,1.6805,2,0
event_length,0.006399,2,0
event_mean,121.42,-2,0
event_stdv,4.085,-2,0
event_length,0.01328,-2,0
event_mean,109.61,-1,0
event_stdv,10.062,-1,0
event_length,0.01926,-1,0
event_mean,100.58531,0,0
event_stdv,3.041242,0,0
event_length,0.008833,0,0
event_mean,91.97754,1,0
event_stdv,2.712295,1,0
event_length,0.010346,1,0
event_mean,78.23125,2,0
event_stdv,1.494234,2,0
event_length,0.004503,2,0
event_mean,117.82,-2,0
event_stdv,6.894,-2,0
event_length,0.00365,-2,0
event_mean,121.74,-1,0
event_stdv,6.652,-1,0
event_length,0.00564,-1,0
event_mean,101.29558,0,0
event_stdv,2.223302,0,0
event_length,0.008529,0,0
event_mean,94.77,1,0
event_stdv,1.755,1,0
event_length,0.0073,1,0
event_mean,80.41,2,0
event_stdv,4.497,2,0
event_length,0.00697,2,0
event_mean,119.86,-2,0
event_stdv,3.416,-2,0
event_length,0.00266,-2,0
event_mean,121.01128,-1,0
event_stdv,6.292021,-1,0
event_length,0.006124,-1,0
event_mean,99.68,0,0
event_stdv,4.513,0,0
event_length,0.00498,0,0
event_mean,90.73,1,0
event_stdv,3.697333,1,0
event_length,0.0083,1,0
event_mean,76.01667,2,0
event_stdv,2.433222,2,0
event_length,0.007824,2,0
event_mean,123.46,-2,0
event_stdv,2.637,-2,0
event_length,0.00598,-2,0
event_mean,121.3742,-1,0
event_stdv,4.92562,-1,0
event_length,0.003027,-1,0
event_mean,101.61182,0,0
event_stdv,2.758909,0,0
event_length,0.00732,0,0
event_mean,92.66122,1,0
event_stdv,2.597122,1,0
event_length,0.00859,1,0
event_mean,77.552124,2,0
event_stdv,1.607182,2,0
event_length,0.005726,2,0
event_mean,118.8,-2,0
event_stdv,3.949,-2,0
event_length,0.00498,-2,0
event_mean,115.5027,-1,0
event_stdv,8.529811,-1,0
event_length,0.008515,-1,0
event_mean,102.64653,0,0
event_stdv,7.393823,0,0
event_length,0.027242,0,0
event_mean,93.019394,1,0
event_stdv,1.935026,1,0
event_length,0.011804,1,0
event_mean,77.564,2,0
event_stdv,1.790643,2,0
event_length,0.017085,2,0
event_mean,121.23,-2,0
event_stdv,2.161,-2,0
event_length,0.00232,-2,0
event_mean,123.307144,-1,0
event_stdv,6.915881,-1,0
event_length,0.003651,-1,0
event_mean,105.306305,0,0
event_stdv,5.794522,0,0
event_length,0.004936,0,0
event_mean,93.360664,1,0
event_stdv,2.743356,1,0
event_length,0.008418,1,0
event_mean,78.53,2,0
event_stdv,2.09,2,0
event_length,0.00531,2,0
event_mean,118.08,-2,0
event_stdv,9.917,-2,0
event_length,0.0166,-2,0
event_mean,116.77,-1,0
event_stdv,8.325,-1,0
event_length,0.00432,-1,0
event_mean,99.92113,0,0
event_stdv,3.167774,0,0
event_length,0.010675,0,0
event_mean,93.06571,1,0
event_stdv,2.720457,1,0
event_length,0.006385,1,0
event_mean,77.2425,2,0
event_stdv,1.4085,2,0
event_length,0.010486,2,0
event_mean,125.4012,-2,0
event_stdv,1.7424,-2,0
event_length,0.002905,-2,0
event_mean,118.52185,-1,0
event_stdv,6.653889,-1,0
event_length,0.003455,-1,0
event_mean,98.564735,0,0
event_stdv,3.254316,0,0
event_length,0.011582,0,0
event_mean,92.19394,1,0
event_stdv,2.896697,1,0
event_length,0.006933,1,0
event_mean,79.32,2,0
event_stdv,4.059,2,0
event_length,0.02191,2,0
event_mean,124.08734,-2,0
event_stdv,7.324089,-2,0
event_length,0.016647,-2,0
event_mean,111.84956,-1,0
event_stdv,5.668,-1,0
event_length,0.003822,-1,0
